CustomerID,CustomerName,Segment
DK-28952,Dana Kaydos,Consumer
RA-199452,Ryan Akin,Consumer
AA-103753,Allen Armold,Consumer
BP-12301,Benjamin Patterson,Consumer
BS-16651,Brian Stugart,Consumer
JE-154753,Jeremy Ellison,Consumer
AH-102103,Alan Hwang,Consumer
BG-110351,Barry Gonzalez,Consumer
JE-54752,Jeremy Ellison,Consumer
JF-52952,Jason Fortune-,Consumer
FM-143803,Fred McMath,Consumer
JM-58651,John Murray,Consumer
BK-112601,Berenike Kampe,Consumer
SO-203351,Sean O'Donnell,Consumer
RF-197353,Roland Fjeld,Consumer
AB-101053,Adrian Barton,Consumer
OT-187303,Olvera Toch,Consumer
CA-127753,Cynthia Arntzen,Consumer
MK-81601,Mike Kennedy,Consumer
GH-144251,Gary Hwang,Consumer
JD-60601,Julia Dunbar,Consumer
RD-199303,Russell D'Ascenzo,Consumer
DB-132102,Dean Braden,Consumer
SS-205902,Sonia Sunley,Consumer
BE-114102,Bobby Elias,Consumer
MC-172753,Marc Crier,Consumer
CM-119351,Carlos Meador,Consumer
GA-45152,George Ashbrook,Consumer
RD-199003,Ruben Dartt,Consumer
CD-119201,Carlos Daly,Consumer
DK-130901,Dave Kipp,Consumer
TP-114152,Tom Prescott,Consumer
AG-6751,Anna Gayman,Consumer
DL-133301,Denise Leinenbach,Consumer
CC-22202,Chris Cortes,Consumer
RL-196153,Rob Lucas,Consumer
EN-137801,Edward Nazzal,Consumer
BW-110652,Barry Weirich,Consumer
HA-149051,Helen Abelman,Consumer
GH-46651,Greg Hansen,Consumer
DN-136902,Duane Noonan,Consumer
JD-57902,John Dryer,Consumer
BG-110353,Barry Gonzalez,Consumer
AA-106453,Anna Andreadi,Consumer
TT-112202,Thomas Thornton,Consumer
Co-126403,Corey-Lock,Consumer
HZ-149502,Henia Zydlo,Consumer
JC-153853,Jenna Caffey,Consumer
MM-179203,Michael Moore,Consumer
BF-110801,Bart Folk,Consumer
JH-161801,Justin Hirsh,Consumer
BG-117401,Bruce Geld,Consumer
MK-81603,Mike Kennedy,Consumer
GT-147101,Greg Tran,Consumer
SK-199902,Sally Knutson,Consumer
SH-203951,Shahid Hopkins,Consumer
AP-109151,Arthur Prichep,Consumer
PW-92401,Pierre Wener,Consumer
SE-201103,Sanjit Engle,Consumer
MS-178303,Melanie Seite,Consumer
BN-115153,Bradley Nguyen,Consumer
AS-100902,Adam Shillingsburg,Consumer
TS-216552,Trudy Schmidt,Consumer
CL-118903,Carl Ludwig,Consumer
TB-212503,Tim Brockman,Consumer
CS-119501,Carlos Soltero,Consumer
MG-176953,Maureen Gnade,Consumer
JK-160901,Juliana Krohn,Consumer
NP-186702,Nora Paige,Consumer
PG-88951,Paul Gonzalez,Consumer
PK-190752,Pete Kriz,Consumer
JH-154303,Jennifer Halladay,Consumer
AR-5402,Andy Reiter,Consumer
GM-146803,Greg Matthias,Consumer
SB-201852,Sarah Brown,Consumer
JM-152503,Janet Martin,Consumer
Co-126401,Corey-Lock,Consumer
TB-214003,Tom Boeckenhauer,Consumer
EG-139002,Emily Grady,Consumer
MT-78151,Meg Tillman,Consumer
BT-114402,Bobby Trafton,Consumer
CS-124602,Chuck Sachs,Consumer
TC-112952,Toby Carlisle,Consumer
AB-101052,Adrian Barton,Consumer
JK-152052,Jamie Kunitz,Consumer
AG-103903,Allen Goldenen,Consumer
CM-121903,Charlotte Melton,Consumer
LF-71852,Luke Foster,Consumer
GA-45151,George Ashbrook,Consumer
AA-103752,Allen Armold,Consumer
MG-176952,Maureen Gnade,Consumer
KM-167202,Kunst Miller,Consumer
CS-125053,Cindy Stewart,Consumer
FO-143051,Frank Olsen,Consumer
DK-128953,Dana Kaydos,Consumer
JK-156251,Jim Karlsson,Consumer
RB-195702,Rob Beeghly,Consumer
CC-121451,Charles Crestani,Consumer
SS-204103,Shahid Shariari,Consumer
JW-160752,Julia West,Consumer
VM-218352,Vivian Mathis,Consumer
AG-2703,Alejandro Grove,Consumer
BD-113201,Bill Donatelli,Consumer
JC-153851,Jenna Caffey,Consumer
KW-65701,Kelly Williams,Consumer
CS-119502,Carlos Soltero,Consumer
SS-205901,Sonia Sunley,Consumer
VS-118201,Vivek Sundaresam,Consumer
TB-210553,Ted Butterfield,Consumer
JL-152352,Janet Lee,Consumer
RB-193302,Randy Bradley,Consumer
LB-167353,Larry Blacks,Consumer
JH-161803,Justin Hirsh,Consumer
MT-178151,Meg Tillman,Consumer
LW-172153,Luke Weiss,Consumer
NP-187001,Nora Preis,Consumer
HF-149952,Herbert Flentye,Consumer
RR-193153,Ralph Ritter,Consumer
HF-49952,Herbert Flentye,Consumer
RF-98402,Roy Französisch,Consumer
JK-157303,Joe Kamberova,Consumer
LS-172303,Lycoris Saunders,Consumer
NC-183401,Nat Carroll,Consumer
BP-11552,Becky Pak,Consumer
DL-133153,Delfina Latchford,Consumer
CC-122201,Chris Cortes,Consumer
HG-148451,Harry Greene,Consumer
SG-200801,Sandra Glassco,Consumer
LH-171551,Logan Haushalter,Consumer
AF-8703,Art Ferguson,Consumer
DB-130603,Dave Brooks,Consumer
JG-151602,James Galang,Consumer
JE-157152,Joe Elijah,Consumer
CC-125501,Clay Cheatham,Consumer
JK-157302,Joe Kamberova,Consumer
MB-180851,Mick Brown,Consumer
DB-130602,Dave Brooks,Consumer
LT-167651,Larry Tron,Consumer
JH-158201,John Huston,Consumer
GH-146652,Greg Hansen,Consumer
CM-122353,Chris McAfee,Consumer
AF-108852,Art Foster,Consumer
RH-194953,Rick Hansen,Consumer
RW-196901,Robert Waldorf,Consumer
ND-183701,Natalie DeCherney,Consumer
HA-149203,Helen Andreada,Consumer
RP-193903,Resi Pölking,Consumer
ME-177253,Max Engle,Consumer
RC-198252,Roy Collins,Consumer
NS-185053,Neola Schneider,Consumer
JH-159853,Joseph Holt,Consumer
NF-83852,Natalie Fritzler,Consumer
FO-43052,Frank Olsen,Consumer
PJ-90151,Pauline Johnson,Consumer
DM-130152,Darrin Martin,Consumer
RD-94801,Rick Duston,Consumer
KW-164353,Katrina Willman,Consumer
AC-6602,Anna Chung,Consumer
SO-103352,Sean O'Donnell,Consumer
JM-152501,Janet Martin,Consumer
CR-127303,Craig Reiter,Consumer
JW-160751,Julia West,Consumer
BK-112602,Berenike Kampe,Consumer
PO-88651,Patrick O'Donnell,Consumer
KB-63152,Karl Braun,Consumer
RF-198403,Roy Französisch,Consumer
RE-194051,Ricardo Emerson,Consumer
JC-153852,Jenna Caffey,Consumer
JF-153553,Jay Fein,Consumer
HM-149801,Henry MacAllister,Consumer
GT-147553,Guy Thornton,Consumer
JL-151303,Jack Lebron,Consumer
AC-4503,Amy Cox,Consumer
TM-114902,Tony Molinari,Consumer
CD-122802,Christina DeMoss,Consumer
CM-123853,Christopher Martinez,Consumer
DK-28951,Dana Kaydos,Consumer
TM-214902,Tony Molinari,Consumer
BS-116651,Brian Stugart,Consumer
SK-199903,Sally Knutson,Consumer
MS-177702,Maxwell Schwartz,Consumer
DP-131653,David Philippe,Consumer
CD-22802,Christina DeMoss,Consumer
RD-195853,Rob Dowd,Consumer
AB-101652,Alan Barnes,Consumer
TC-112951,Toby Carlisle,Consumer
ZC-219102,Zuschuss Carroll,Consumer
JK-153702,Jay Kimmel,Consumer
PO-188651,Patrick O'Donnell,Consumer
DF-131351,David Flashing,Consumer
KA-165252,Kelly Andreada,Consumer
AB-152,Aaron Bergman,Consumer
JD-160151,Joy Daniels,Consumer
SB-201701,Sarah Bern,Consumer
JH-159102,Jonathan Howell,Consumer
PM-189403,Paul MacIntyre,Consumer
PF-192252,Phillip Flathmann,Consumer
BP-112303,Benjamin Patterson,Consumer
GB-145752,Giulietta Baptist,Consumer
JR-56701,Jim Radford,Consumer
LF-71851,Luke Foster,Consumer
HG-150253,Hunter Glantz,Consumer
ML-174103,Maris LaWare,Consumer
SS-204101,Shahid Shariari,Consumer
PT-190903,Pete Takahito,Consumer
CC-123703,Christopher Conant,Consumer
DB-134052,Denny Blanton,Consumer
LT-67651,Larry Tron,Consumer
LC-68851,Lena Creighton,Consumer
DB-136152,Doug Bickford,Consumer
HG-50252,Hunter Glantz,Consumer
LS-72301,Lycoris Saunders,Consumer
PO-188501,Patrick O'Brill,Consumer
TT-210702,Ted Trevino,Consumer
JO-152801,Jas O'Carroll,Consumer
CK-125952,Clytie Kelty,Consumer
JA-159702,Joseph Airdo,Consumer
RA-92853,Ralph Arnett,Consumer
CD-19803,Carol Darley,Consumer
PG-188203,Patrick Gardner,Consumer
PF-192253,Phillip Flathmann,Consumer
MH-180253,Michelle Huthwaite,Consumer
DV-134652,Dianna Vittorini,Consumer
TP-111301,Theone Pippenger,Consumer
CM-123851,Christopher Martinez,Consumer
JH-158202,John Huston,Consumer
CS-19501,Carlos Soltero,Consumer
EN-37801,Edward Nazzal,Consumer
MB-173052,Maria Bertelson,Consumer
EM-139601,Eric Murdock,Consumer
MH-174552,Mark Hamilton,Consumer
ST-105301,Shui Tom,Consumer
MH-174551,Mark Hamilton,Consumer
AG-103302,Alex Grayson,Consumer
BD-17252,Bruce Degenhardt,Consumer
BD-16202,Brian DeCherney,Consumer
JF-54152,Jennifer Ferguson,Consumer
MS-77702,Maxwell Schwartz,Consumer
CS-18602,Cari Schnelling,Consumer
LF-171851,Luke Foster,Consumer
KW-165702,Kelly Williams,Consumer
RB-195703,Rob Beeghly,Consumer
TS-213402,Toby Swindell,Consumer
TC-212952,Toby Carlisle,Consumer
BP-111552,Becky Pak,Consumer
SC-207252,Steven Cartwright,Consumer
RK-193003,Ralph Kennedy,Consumer
CC-126703,Craig Carreira,Consumer
JF-54151,Jennifer Ferguson,Consumer
JE-157153,Joe Elijah,Consumer
AC-104502,Amy Cox,Consumer
SO-103351,Sean O'Donnell,Consumer
AH-102101,Alan Hwang,Consumer
CA-122653,Christina Anderson,Consumer
PW-192403,Pierre Wener,Consumer
LM-70651,Liz MacKendrick,Consumer
DK-129852,Darren Koutras,Consumer
RB-193301,Randy Bradley,Consumer
LF-171853,Luke Foster,Consumer
BD-117253,Bruce Degenhardt,Consumer
CT-119951,Carol Triggs,Consumer
PW-192402,Pierre Wener,Consumer
TZ-115802,Tracy Zic,Consumer
RD-194803,Rick Duston,Consumer
BE-114101,Bobby Elias,Consumer
JK-52052,Jamie Kunitz,Consumer
XP-218651,Xylona Preis,Consumer
EP-139151,Emily Phan,Consumer
NW-184003,Natalie Webber,Consumer
VG-117901,Vivek Gonzalez,Consumer
RH-96001,Rob Haberlin,Consumer
JP-155202,Jeremy Pistek,Consumer
VG-217902,Vivek Gonzalez,Consumer
RR-193151,Ralph Ritter,Consumer
SJ-205003,Shirley Jackson,Consumer
BS-16652,Brian Stugart,Consumer
RC-199602,Ryan Crowe,Consumer
NM-185202,Neoma Murray,Consumer
JD-160603,Julia Dunbar,Consumer
NP-183253,Naresj Patel,Consumer
CM-121152,Chad McGuire,Consumer
LH-167502,Larry Hughes,Consumer
RK-193001,Ralph Kennedy,Consumer
MM-179201,Michael Moore,Consumer
AT-107352,Annie Thurman,Consumer
RL-96151,Rob Lucas,Consumer
MM-80552,Michelle Moray,Consumer
CG-25202,Claire Gute,Consumer
PF-191652,Philip Fox,Consumer
JL-151302,Jack Lebron,Consumer
AG-103303,Alex Grayson,Consumer
IM-150703,Irene Maddox,Consumer
BO-114252,Bobby Odegard,Consumer
PB-191051,Peter Bühler,Consumer
TM-114901,Tony Molinari,Consumer
RB-194352,Richard Bierner,Consumer
RE-194052,Ricardo Emerson,Consumer
LH-71553,Logan Haushalter,Consumer
MH-74552,Mark Hamilton,Consumer
TD-209951,Tamara Dahlen,Consumer
CL-118902,Carl Ludwig,Consumer
CB-120253,Cassandra Brandow,Consumer
LW-172151,Luke Weiss,Consumer
CM-121603,Charles McCrossin,Consumer
EM-39601,Eric Murdock,Consumer
MS-177703,Maxwell Schwartz,Consumer
TR-213253,Toby Ritter,Consumer
GM-145003,Gene McClure,Consumer
TP-214151,Tom Prescott,Consumer
KB-163153,Karl Braun,Consumer
JH-59851,Joseph Holt,Consumer
JM-161952,Justin MacKendrick,Consumer
RD-194802,Rick Duston,Consumer
JD-60152,Joy Daniels,Consumer
LC-171402,Logan Currie,Consumer
BS-117552,Bruce Stewart,Consumer
CD-119202,Carlos Daly,Consumer
AG-2701,Alejandro Grove,Consumer
NR-85502,Nick Radford,Consumer
NF-83853,Natalie Fritzler,Consumer
LH-170201,Lisa Hazard,Consumer
LR-169153,Lena Radford,Consumer
JJ-154452,Jennifer Jackson,Consumer
TS-113403,Toby Swindell,Consumer
OT-187302,Olvera Toch,Consumer
PG-188201,Patrick Gardner,Consumer
PG-188952,Paul Gonzalez,Consumer
JM-155803,Jill Matthias,Consumer
VS-218201,Vivek Sundaresam,Consumer
HA-49052,Helen Abelman,Consumer
AC-104501,Amy Cox,Consumer
BT-116801,Brian Thompson,Consumer
HA-49201,Helen Andreada,Consumer
EH-39453,Eric Hoffmann,Consumer
MS-173652,Maribeth Schnelling,Consumer
TB-216253,Trudy Brown,Consumer
DK-133752,Dennis Kane,Consumer
ES-140203,Erica Smith,Consumer
HM-149803,Henry MacAllister,Consumer
HF-149953,Herbert Flentye,Consumer
KH-163603,Katherine Hughes,Consumer
RB-194353,Richard Bierner,Consumer
AH-104653,Amy Hunt,Consumer
LP-170952,Liz Preis,Consumer
LS-172452,Lynn Smith,Consumer
DC-132853,Debra Catini,Consumer
RP-93901,Resi Pölking,Consumer
RE-194053,Ricardo Emerson,Consumer
LC-168853,Lena Creighton,Consumer
CC-125502,Clay Cheatham,Consumer
DK-129853,Darren Koutras,Consumer
PB-191502,Philip Brown,Consumer
EB-141701,Evan Bailliet,Consumer
CM-121151,Chad McGuire,Consumer
GM-45001,Gene McClure,Consumer
TP-214152,Tom Prescott,Consumer
AB-101653,Alan Barnes,Consumer
AB-101502,Aimee Bixby,Consumer
CG-125203,Claire Gute,Consumer
MH-180252,Michelle Huthwaite,Consumer
DO-34352,Denny Ordway,Consumer
GT-147552,Guy Thornton,Consumer
LS-172453,Lynn Smith,Consumer
CM-122352,Chris McAfee,Consumer
BO-114251,Bobby Odegard,Consumer
JD-157903,John Dryer,Consumer
AS-102402,Alan Shonely,Consumer
SG-100803,Sandra Glassco,Consumer
HA-149201,Helen Andreada,Consumer
BS-117551,Bruce Stewart,Consumer
CA-27752,Cynthia Arntzen,Consumer
JG-151601,James Galang,Consumer
LH-167503,Larry Hughes,Consumer
SS-105902,Sonia Sunley,Consumer
LL-68401,Lauren Leatherbury,Consumer
TR-213251,Toby Ritter,Consumer
DV-134653,Dianna Vittorini,Consumer
CM-19352,Carlos Meador,Consumer
SC-107251,Steven Cartwright,Consumer
NR-85501,Nick Radford,Consumer
JE-157453,Joel Eaton,Consumer
AH-102102,Alan Hwang,Consumer
MK-181601,Mike Kennedy,Consumer
RB-193601,Raymond Buch,Consumer
AA-3751,Allen Armold,Consumer
JF-154151,Jennifer Ferguson,Consumer
CC-123702,Christopher Conant,Consumer
JE-157452,Joel Eaton,Consumer
BD-116051,Brian Dahlen,Consumer
TB-215203,Tracy Blumstein,Consumer
BD-16051,Brian Dahlen,Consumer
AT-107353,Annie Thurman,Consumer
EB-41701,Evan Bailliet,Consumer
JB-160001,Joy Bell-,Consumer
AM-107053,Anne McFarland,Consumer
IM-50551,Ionia McGrath,Consumer
RL-196151,Rob Lucas,Consumer
AG-109001,Arthur Gainer,Consumer
TS-210853,Thais Sissman,Consumer
RM-193753,Raymond Messe,Consumer
RL-96152,Rob Lucas,Consumer
GT-147103,Greg Tran,Consumer
BD-116201,Brian DeCherney,Consumer
MG-181453,Mike Gockenbach,Consumer
MC-181003,Mick Crebagga,Consumer
AB-100153,Aaron Bergman,Consumer
CB-20251,Cassandra Brandow,Consumer
GM-46802,Greg Matthias,Consumer
GT-47553,Guy Thornton,Consumer
MS-177103,Maurice Satty,Consumer
MM-172601,Magdelene Morse,Consumer
IG-50851,Ivan Gibson,Consumer
CL-125651,Clay Ludtke,Consumer
JJ-154453,Jennifer Jackson,Consumer
BD-16352,Brian Derr,Consumer
CD-19202,Carlos Daly,Consumer
CD-119203,Carlos Daly,Consumer
RA-192852,Ralph Arnett,Consumer
JK-56251,Jim Karlsson,Consumer
IL-51001,Ivan Liston,Consumer
SM-109051,Susan MacKendrick,Consumer
LC-170503,Liz Carlisle,Consumer
AW-108401,Anthony Witt,Consumer
GW-146051,Giulietta Weimer,Consumer
DD-35702,Dorothy Dickinson,Consumer
JK-153703,Jay Kimmel,Consumer
AZ-107503,Annie Zypern,Consumer
SA-208301,Sue Ann Reed,Consumer
JD-160153,Joy Daniels,Consumer
SJ-202153,Sarah Jordon,Consumer
SV-203653,Seth Vernon,Consumer
NW-184002,Natalie Webber,Consumer
NP-183252,Naresj Patel,Consumer
LB-67353,Larry Blacks,Consumer
TC-212953,Toby Carlisle,Consumer
IM-150702,Irene Maddox,Consumer
ME-177251,Max Engle,Consumer
WB-218502,William Brown,Consumer
KW-165701,Kelly Williams,Consumer
EB-141102,Eugene Barchas,Consumer
AR-105103,Andrew Roberts,Consumer
SC-108452,Sung Chung,Consumer
NF-183851,Natalie Fritzler,Consumer
NP-87002,Nora Preis,Consumer
MG-181452,Mike Gockenbach,Consumer
TT-110701,Ted Trevino,Consumer
CM-119353,Carlos Meador,Consumer
PS-187603,Pamela Stobb,Consumer
PS-187601,Pamela Stobb,Consumer
JC-157752,John Castell,Consumer
JH-159851,Joseph Holt,Consumer
CM-124453,Chuck Magee,Consumer
SA-208303,Sue Ann Reed,Consumer
CD-119802,Carol Darley,Consumer
PG-88952,Paul Gonzalez,Consumer
RO-197801,Rose O'Brian,Consumer
BP-112903,Beth Paige,Consumer
SW-202751,Scott Williamson,Consumer
CS-121302,Chad Sievert,Consumer
NS-85052,Neola Schneider,Consumer
DL-28651,Dan Lawera,Consumer
CA-122651,Christina Anderson,Consumer
PW-192401,Pierre Wener,Consumer
BM-111402,Becky Martin,Consumer
Co-126402,Corey-Lock,Consumer
RD-197202,Roger Demir,Consumer
FH-143503,Fred Harton,Consumer
MM-72603,Magdelene Morse,Consumer
JG-151153,Jack Garza,Consumer
JL-155052,Jeremy Lonsdale,Consumer
DB-132101,Dean Braden,Consumer
JH-59103,Jonathan Howell,Consumer
PO-188652,Patrick O'Donnell,Consumer
RO-197803,Rose O'Brian,Consumer
SE-101101,Sanjit Engle,Consumer
BW-112003,Ben Wallace,Consumer
CD-119801,Carol Darley,Consumer
DO-136451,Doug O'Connell,Consumer
RH-196002,Rob Haberlin,Consumer
SV-209351,Susan Vittorini,Consumer
MC-75751,Matt Collins,Consumer
BD-16052,Brian Dahlen,Consumer
PF-192251,Phillip Flathmann,Consumer
LE-168102,Laurel Elliston,Consumer
JF-152951,Jason Fortune-,Consumer
AC-106603,Anna Chung,Consumer
JG-51151,Jack Garza,Consumer
PO-188653,Patrick O'Donnell,Consumer
SA-108301,Sue Ann Reed,Consumer
NC-83403,Nat Carroll,Consumer
CS-24602,Chuck Sachs,Consumer
LC-168701,Lena Cacioppo,Consumer
JO-152803,Jas O'Carroll,Consumer
AS-102403,Alan Shonely,Consumer
SF-202001,Sarah Foster,Consumer
SS-208752,Sung Shariari,Consumer
MB-80852,Mick Brown,Consumer
AJ-109452,Ashley Jarboe,Consumer
EM-139603,Eric Murdock,Consumer
GM-45002,Gene McClure,Consumer
SC-203801,Shahid Collister,Consumer
RB-93301,Randy Bradley,Consumer
MB-180853,Mick Brown,Consumer
AA-104803,Andrew Allen,Consumer
JK-157301,Joe Kamberova,Consumer
EJ-41552,Eva Jacobs,Consumer
AR-5401,Andy Reiter,Consumer
DK-130902,Dave Kipp,Consumer
MB-73051,Maria Bertelson,Consumer
JD-60602,Julia Dunbar,Consumer
PF-91203,Peter Fuller,Consumer
EJ-137202,Ed Jacobs,Consumer
AA-103751,Allen Armold,Consumer
OT-187301,Olvera Toch,Consumer
JH-61801,Justin Hirsh,Consumer
GZ-44701,Gary Zandusky,Consumer
AZ-7503,Annie Zypern,Consumer
JL-155051,Jeremy Lonsdale,Consumer
TS-213401,Toby Swindell,Consumer
JW-159552,Joni Wasserman,Consumer
BT-14401,Bobby Trafton,Consumer
MO-79502,Michael Oakman,Consumer
DM-130153,Darrin Martin,Consumer
JL-152351,Janet Lee,Consumer
EG-39001,Emily Grady,Consumer
EP-39151,Emily Phan,Consumer
EM-40653,Erin Mull,Consumer
EB-141103,Eugene Barchas,Consumer
DJ-36302,Doug Jacobs,Consumer
RH-195552,Ritsa Hightower,Consumer
BG-17401,Bruce Geld,Consumer
NP-83251,Naresj Patel,Consumer
EH-139901,Erica Hackney,Consumer
ME-77253,Max Engle,Consumer
JF-53551,Jay Fein,Consumer
KM-166601,Khloe Miller,Consumer
DP-131651,David Philippe,Consumer
BS-116653,Brian Stugart,Consumer
SC-203802,Shahid Collister,Consumer
DL-133302,Denise Leinenbach,Consumer
DP-30003,Darren Powers,Consumer
SG-104702,Sheri Gordon,Consumer
DL-33301,Denise Leinenbach,Consumer
PR-188801,Patrick Ryan,Consumer
TS-213403,Toby Swindell,Consumer
RM-197501,Roland Murray,Consumer
SO-203352,Sean O'Donnell,Consumer
MS-177101,Maurice Satty,Consumer
TM-210101,Tamara Manning,Consumer
TS-116102,Troy Staebel,Consumer
EC-140503,Erin Creighton,Consumer
MT-178152,Meg Tillman,Consumer
AM-107051,Anne McFarland,Consumer
JC-53851,Jenna Caffey,Consumer
IL-51002,Ivan Liston,Consumer
CK-125951,Clytie Kelty,Consumer
DK-33753,Dennis Kane,Consumer
RM-193751,Raymond Messe,Consumer
SH-103952,Shahid Hopkins,Consumer
TP-214153,Tom Prescott,Consumer
RB-193602,Raymond Buch,Consumer
MS-173651,Maribeth Schnelling,Consumer
JH-59852,Joseph Holt,Consumer
ST-105302,Shui Tom,Consumer
AJ-109603,Astrea Jones,Consumer
RH-95552,Ritsa Hightower,Consumer
BN-115152,Bradley Nguyen,Consumer
IG-150851,Ivan Gibson,Consumer
JH-58201,John Huston,Consumer
DL-129252,Daniel Lacy,Consumer
AJ-9451,Ashley Jarboe,Consumer
AG-102701,Alejandro Grove,Consumer
IM-50552,Ionia McGrath,Consumer
MS-173653,Maribeth Schnelling,Consumer
SW-202752,Scott Williamson,Consumer
AP-9151,Arthur Prichep,Consumer
JH-59101,Jonathan Howell,Consumer
AR-5701,Anemone Ratner,Consumer
JP-55201,Jeremy Pistek,Consumer
JW-160753,Julia West,Consumer
IG-150853,Ivan Gibson,Consumer
AW-8401,Anthony Witt,Consumer
MH-74551,Mark Hamilton,Consumer
LP-170803,Liz Pelletier,Consumer
FP-143203,Frank Preis,Consumer
IM-150553,Ionia McGrath,Consumer
BD-113203,Bill Donatelli,Consumer
MN-179353,Michael Nguyen,Consumer
JM-61951,Justin MacKendrick,Consumer
EM-140652,Erin Mull,Consumer
HA-149202,Helen Andreada,Consumer
SB-201853,Sarah Brown,Consumer
HG-148453,Harry Greene,Consumer
DP-30001,Darren Powers,Consumer
RH-95551,Ritsa Hightower,Consumer
MW-82202,Mitch Webber,Consumer
JL-158353,John Lee,Consumer
MD-173503,Maribeth Dona,Consumer
RB-95702,Rob Beeghly,Consumer
JG-51601,James Galang,Consumer
DB-30601,Dave Brooks,Consumer
GA-147251,Guy Armstrong,Consumer
KH-63601,Katherine Hughes,Consumer
SK-99902,Sally Knutson,Consumer
PB-191501,Philip Brown,Consumer
BF-10802,Bart Folk,Consumer
RA-92851,Ralph Arnett,Consumer
NW-84003,Natalie Webber,Consumer
LR-169152,Lena Radford,Consumer
HG-48452,Harry Greene,Consumer
DV-134651,Dianna Vittorini,Consumer
TZ-215802,Tracy Zic,Consumer
CK-125953,Clytie Kelty,Consumer
NG-84302,Nathan Gelder,Consumer
LT-167652,Larry Tron,Consumer
SC-200952,Sanjit Chand,Consumer
KB-63151,Karl Braun,Consumer
MJ-177401,Max Jones,Consumer
PF-91201,Peter Fuller,Consumer
EH-39451,Eric Hoffmann,Consumer
TZ-215803,Tracy Zic,Consumer
MC-72751,Marc Crier,Consumer
RA-99451,Ryan Akin,Consumer
JL-51303,Jack Lebron,Consumer
MV-181901,Mike Vittorini,Consumer
JF-53552,Jay Fein,Consumer
KT-164653,Kean Takahito,Consumer
PT-90902,Pete Takahito,Consumer
RD-99002,Ruben Dartt,Consumer
EP-139152,Emily Phan,Consumer
SF-202003,Sarah Foster,Consumer
AS-2401,Alan Shonely,Consumer
AC-106601,Anna Chung,Consumer
BS-117553,Bruce Stewart,Consumer
ND-183703,Natalie DeCherney,Consumer
ZD-219252,Zuschuss Donatelli,Consumer
CB-124151,Christy Brittain,Consumer
TG-216403,Trudy Glocke,Consumer
JL-152353,Janet Lee,Consumer
JC-157751,John Castell,Consumer
SV-103651,Seth Vernon,Consumer
LW-171252,Liz Willingham,Consumer
PG-188202,Patrick Gardner,Consumer
DK-133753,Dennis Kane,Consumer
CS-125052,Cindy Stewart,Consumer
JW-60751,Julia West,Consumer
DO-134353,Denny Ordway,Consumer
SH-103953,Shahid Hopkins,Consumer
TM-210102,Tamara Manning,Consumer
MB-173053,Maria Bertelson,Consumer
LC-68702,Lena Cacioppo,Consumer
EJ-137201,Ed Jacobs,Consumer
EH-139452,Eric Hoffmann,Consumer
HG-150251,Hunter Glantz,Consumer
PK-190753,Pete Kriz,Consumer
KH-165103,Keith Herrera,Consumer
CM-23851,Christopher Martinez,Consumer
EM-139602,Eric Murdock,Consumer
PB-91501,Philip Brown,Consumer
GA-145153,George Ashbrook,Consumer
BD-16351,Brian Derr,Consumer
NC-83401,Nat Carroll,Consumer
EJ-141552,Eva Jacobs,Consumer
EB-139301,Eric Barreto,Consumer
ES-140201,Erica Smith,Consumer
JH-159101,Jonathan Howell,Consumer
SS-104102,Shahid Shariari,Consumer
BP-12901,Beth Paige,Consumer
JH-154302,Jennifer Halladay,Consumer
DB-30602,Dave Brooks,Consumer
AF-108701,Art Ferguson,Consumer
LS-172451,Lynn Smith,Consumer
AH-4651,Amy Hunt,Consumer
IM-150701,Irene Maddox,Consumer
DJ-136301,Doug Jacobs,Consumer
TH-211001,Thea Hendricks,Consumer
MM-79201,Michael Moore,Consumer
JF-152952,Jason Fortune-,Consumer
MC-175752,Matt Collins,Consumer
PB-191053,Peter Bühler,Consumer
AG-3902,Allen Goldenen,Consumer
KA-165251,Kelly Andreada,Consumer
TB-212803,Toby Braunhardt,Consumer
TG-213101,Toby Gnade,Consumer
JF-155653,Jill Fjeld,Consumer
ZD-119251,Zuschuss Donatelli,Consumer
JL-58352,John Lee,Consumer
TB-215202,Tracy Blumstein,Consumer
CV-22952,Christina VanderZanden,Consumer
TB-112502,Tim Brockman,Consumer
LC-168852,Lena Creighton,Consumer
CM-124451,Chuck Magee,Consumer
CS-25051,Cindy Stewart,Consumer
TG-213103,Toby Gnade,Consumer
SC-205751,Sonia Cooley,Consumer
NP-186703,Nora Paige,Consumer
JB-60002,Joy Bell-,Consumer
JK-152053,Jamie Kunitz,Consumer
SC-208453,Sung Chung,Consumer
PF-91651,Philip Fox,Consumer
EJ-137203,Ed Jacobs,Consumer
CG-125202,Claire Gute,Consumer
LC-170502,Liz Carlisle,Consumer
LH-169003,Lena Hernandez,Consumer
MM-172602,Magdelene Morse,Consumer
CS-118603,Cari Schnelling,Consumer
CB-120252,Cassandra Brandow,Consumer
SS-204102,Shahid Shariari,Consumer
SS-205903,Sonia Sunley,Consumer
CB-124152,Christy Brittain,Consumer
BO-14251,Bobby Odegard,Consumer
AF-108853,Art Foster,Consumer
SK-99901,Sally Knutson,Consumer
AM-107052,Anne McFarland,Consumer
SW-104552,Shaun Weien,Consumer
HA-49202,Helen Andreada,Consumer
BT-14402,Bobby Trafton,Consumer
EB-138702,Emily Burns,Consumer
